season,date_game,visitor_team_name,visitor_pts,home_team_name,home_pts,is_cup_final,visitor_margin,home_margin,visitor_win,home_win,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result
2013,2013-07-21,Atlanta Dream,63,Tulsa Shock,90,0,-27.0,27.0,0,1,1374,3792,W,L,W 90-63 vs. Atlanta Dream,L 63-90 @ Tulsa Shock
2013,2013-07-21,Indiana Fever,65,Washington Mystics,52,0,13.0,-13.0,1,0,1374,3793,L,W,L 52-65 vs. Indiana Fever,W 65-52 @ Washington Mystics
2013,2013-07-21,Minnesota Lynx,82,Phoenix Mercury,77,0,5.0,-5.0,1,0,1374,3794,L,W,L 77-82 vs. Minnesota Lynx,W 82-77 @ Phoenix Mercury
2013,2013-07-23,New York Liberty,77,Indiana Fever,72,0,5.0,-5.0,1,0,1375,3795,L,W,L 72-77 vs. New York Liberty,W 77-72 @ Indiana Fever
2013,2013-07-24,Chicago Sky,78,Washington Mystics,82,0,-4.0,4.0,0,1,1376,3796,W,L,W 82-78 vs. Chicago Sky,L 78-82 @ Washington Mystics
2013,2013-07-24,Connecticut Sun,65,Atlanta Dream,74,0,-9.0,9.0,0,1,1376,3797,W,L,W 74-65 vs. Connecticut Sun,L 65-74 @ Atlanta Dream
2013,2013-07-24,Phoenix Mercury,69,Minnesota Lynx,81,0,-12.0,12.0,0,1,1376,3798,W,L,W 81-69 vs. Phoenix Mercury,L 69-81 @ Minnesota Lynx
2013,2013-07-25,Seattle Storm,73,Los Angeles Sparks,66,0,7.0,-7.0,1,0,1377,3799,L,W,L 66-73 vs. Seattle Storm,W 73-66 @ Los Angeles Sparks
2013,2013-07-25,New York Liberty,53,San Antonio Silver Stars,65,0,-12.0,12.0,0,1,1377,3800,W,L,W 65-53 vs. New York Liberty,L 53-65 @ San Antonio Silver Stars
2013,2013-07-25,Indiana Fever,71,Tulsa Shock,60,0,11.0,-11.0,1,0,1377,3801,L,W,L 60-71 vs. Indiana Fever,W 71-60 @ Tulsa Shock
2013,2013-07-31,New York Liberty,88,Washington Mystics,78,0,10.0,-10.0,1,0,1378,3802,L,W,L 78-88 vs. New York Liberty,W 88-78 @ Washington Mystics
2013,2013-08-01,Phoenix Mercury,79,Seattle Storm,88,0,-9.0,9.0,0,1,1379,3803,W,L,W 88-79 vs. Phoenix Mercury,L 79-88 @ Seattle Storm
2013,2013-08-01,Indiana Fever,64,Connecticut Sun,70,0,-6.0,6.0,0,1,1379,3804,W,L,W 70-64 vs. Indiana Fever,L 64-70 @ Connecticut Sun
2013,2013-08-02,San Antonio Silver Stars,63,Minnesota Lynx,85,0,-22.0,22.0,0,1,1380,3805,W,L,W 85-63 vs. San Antonio Silver Stars,L 63-85 @ Minnesota Lynx
2013,2013-08-02,Los Angeles Sparks,89,Tulsa Shock,96,0,-7.0,7.0,0,1,1380,3806,W,L,W 96-89 vs. Los Angeles Sparks,L 89-96 @ Tulsa Shock
2013,2013-08-02,Washington Mystics,78,Chicago Sky,85,0,-7.0,7.0,0,1,1380,3807,W,L,W 85-78 vs. Washington Mystics,L 78-85 @ Chicago Sky
2013,2013-08-03,Chicago Sky,58,Indiana Fever,79,0,-21.0,21.0,0,1,1381,3808,W,L,W 79-58 vs. Chicago Sky,L 58-79 @ Indiana Fever
2013,2013-08-03,Connecticut Sun,88,New York Liberty,66,0,22.0,-22.0,1,0,1381,3809,L,W,L 66-88 vs. Connecticut Sun,W 88-66 @ New York Liberty
2013,2013-08-03,Atlanta Dream,76,Phoenix Mercury,82,0,-6.0,6.0,0,1,1381,3810,W,L,W 82-76 vs. Atlanta Dream,L 76-82 @ Phoenix Mercury
2013,2013-08-04,Los Angeles Sparks,75,Washington Mystics,57,0,18.0,-18.0,1,0,1382,3811,L,W,L 57-75 vs. Los Angeles Sparks,W 75-57 @ Washington Mystics
2013,2013-08-04,Seattle Storm,72,Minnesota Lynx,90,0,-18.0,18.0,0,1,1382,3812,W,L,W 90-72 vs. Seattle Storm,L 72-90 @ Minnesota Lynx
2013,2013-08-04,Tulsa Shock,65,San Antonio Silver Stars,69,0,-4.0,4.0,0,1,1382,3813,W,L,W 69-65 vs. Tulsa Shock,L 65-69 @ San Antonio Silver Stars
2013,2013-08-06,Los Angeles Sparks,74,Connecticut Sun,72,0,2.0,-2.0,1,0,1383,3814,L,W,L 72-74 vs. Los Angeles Sparks,W 74-72 @ Connecticut Sun
2013,2013-08-06,Washington Mystics,88,New York Liberty,93,0,-5.0,5.0,0,1,1383,3815,W,L,W 93-88 vs. Washington Mystics,L 88-93 @ New York Liberty
2013,2013-08-06,Minnesota Lynx,93,San Antonio Silver Stars,80,0,13.0,-13.0,1,0,1383,3816,L,W,L 80-93 vs. Minnesota Lynx,W 93-80 @ San Antonio Silver Stars
2013,2013-08-06,Indiana Fever,64,Chicago Sky,58,0,6.0,-6.0,1,0,1383,3817,L,W,L 58-64 vs. Indiana Fever,W 64-58 @ Chicago Sky
2013,2013-08-06,Seattle Storm,80,Phoenix Mercury,65,0,15.0,-15.0,1,0,1383,3818,L,W,L 65-80 vs. Seattle Storm,W 80-65 @ Phoenix Mercury
2013,2013-08-08,Washington Mystics,79,Minnesota Lynx,75,0,4.0,-4.0,1,0,1384,3819,L,W,L 75-79 vs. Washington Mystics,W 79-75 @ Minnesota Lynx
2013,2013-08-08,Los Angeles Sparks,74,Indiana Fever,64,0,10.0,-10.0,1,0,1384,3820,L,W,L 64-74 vs. Los Angeles Sparks,W 74-64 @ Indiana Fever
2013,2013-08-09,Chicago Sky,77,Connecticut Sun,61,0,16.0,-16.0,1,0,1385,3821,L,W,L 61-77 vs. Chicago Sky,W 77-61 @ Connecticut Sun
2013,2013-08-09,San Antonio Silver Stars,77,Seattle Storm,56,0,21.0,-21.0,1,0,1385,3822,L,W,L 56-77 vs. San Antonio Silver Stars,W 77-56 @ Seattle Storm
2013,2013-08-09,Tulsa Shock,67,Phoenix Mercury,70,0,-3.0,3.0,0,1,1385,3823,W,L,W 70-67 vs. Tulsa Shock,L 67-70 @ Phoenix Mercury
2013,2013-08-10,Los Angeles Sparks,85,New York Liberty,67,0,18.0,-18.0,1,0,1386,3824,L,W,L 67-85 vs. Los Angeles Sparks,W 85-67 @ New York Liberty
2013,2013-08-10,Atlanta Dream,66,Indiana Fever,80,0,-14.0,14.0,0,1,1386,3825,W,L,W 80-66 vs. Atlanta Dream,L 66-80 @ Indiana Fever
2013,2013-08-11,San Antonio Silver Stars,63,Seattle Storm,69,0,-6.0,6.0,0,1,1387,3826,W,L,W 69-63 vs. San Antonio Silver Stars,L 63-69 @ Seattle Storm
2013,2013-08-11,Tulsa Shock,56,Phoenix Mercury,77,0,-21.0,21.0,0,1,1387,3827,W,L,W 77-56 vs. Tulsa Shock,L 56-77 @ Phoenix Mercury
2013,2013-08-11,New York Liberty,88,Atlanta Dream,82,0,6.0,-6.0,1,0,1387,3828,L,W,L 82-88 vs. New York Liberty,W 88-82 @ Atlanta Dream
2013,2013-08-11,Connecticut Sun,63,Washington Mystics,74,0,-11.0,11.0,0,1,1387,3829,W,L,W 74-63 vs. Connecticut Sun,L 63-74 @ Washington Mystics
2013,2013-08-11,Minnesota Lynx,86,Chicago Sky,94,0,-8.0,8.0,0,1,1387,3830,W,L,W 94-86 vs. Minnesota Lynx,L 86-94 @ Chicago Sky
2013,2013-08-13,Chicago Sky,76,Los Angeles Sparks,80,0,-4.0,4.0,0,1,1388,3831,W,L,W 80-76 vs. Chicago Sky,L 76-80 @ Los Angeles Sparks
2013,2013-08-14,Indiana Fever,58,Phoenix Mercury,75,0,-17.0,17.0,0,1,1389,3832,W,L,W 75-58 vs. Indiana Fever,L 58-75 @ Phoenix Mercury
2013,2013-08-14,Atlanta Dream,86,Connecticut Sun,88,0,-2.0,2.0,0,1,1389,3833,W,L,W 88-86 vs. Atlanta Dream,L 86-88 @ Connecticut Sun
2013,2013-08-15,Chicago Sky,79,Seattle Storm,66,0,13.0,-13.0,1,0,1390,3834,L,W,L 66-79 vs. Chicago Sky,W 79-66 @ Seattle Storm
2013,2013-08-16,Indiana Fever,72,Los Angeles Sparks,94,0,-22.0,22.0,0,1,1391,3835,W,L,W 94-72 vs. Indiana Fever,L 72-94 @ Los Angeles Sparks
2013,2013-08-16,Connecticut Sun,57,Atlanta Dream,88,0,-31.0,31.0,0,1,1391,3836,W,L,W 88-57 vs. Connecticut Sun,L 57-88 @ Atlanta Dream
2013,2013-08-16,Tulsa Shock,83,Minnesota Lynx,77,0,6.0,-6.0,1,0,1391,3837,L,W,L 77-83 vs. Tulsa Shock,W 83-77 @ Minnesota Lynx
2013,2013-08-16,Washington Mystics,66,New York Liberty,57,0,9.0,-9.0,1,0,1391,3838,L,W,L 57-66 vs. Washington Mystics,W 66-57 @ New York Liberty
2013,2013-08-17,Phoenix Mercury,82,San Antonio Silver Stars,88,0,-6.0,6.0,0,1,1392,3839,W,L,W 88-82 vs. Phoenix Mercury,L 82-88 @ San Antonio Silver Stars
2013,2013-08-17,Indiana Fever,70,Seattle Storm,77,0,-7.0,7.0,0,1,1392,3840,W,L,W 77-70 vs. Indiana Fever,L 70-77 @ Seattle Storm
2013,2013-08-18,New York Liberty,57,Minnesota Lynx,88,0,-31.0,31.0,0,1,1393,3841,W,L,W 88-57 vs. New York Liberty,L 57-88 @ Minnesota Lynx
2013,2013-08-18,Connecticut Sun,78,Chicago Sky,89,0,-11.0,11.0,0,1,1393,3842,W,L,W 89-78 vs. Connecticut Sun,L 78-89 @ Chicago Sky
2013,2013-08-18,Washington Mystics,58,Atlanta Dream,76,0,-18.0,18.0,0,1,1393,3843,W,L,W 76-58 vs. Washington Mystics,L 58-76 @ Atlanta Dream
2013,2013-08-20,Chicago Sky,79,Washington Mystics,73,0,6.0,-6.0,1,0,1394,3844,L,W,L 73-79 vs. Chicago Sky,W 79-73 @ Washington Mystics
2013,2013-08-20,Los Angeles Sparks,57,Seattle Storm,77,0,-20.0,20.0,0,1,1394,3845,W,L,W 77-57 vs. Los Angeles Sparks,L 57-77 @ Seattle Storm
2013,2013-08-20,Minnesota Lynx,75,Atlanta Dream,88,0,-13.0,13.0,0,1,1394,3846,W,L,W 88-75 vs. Minnesota Lynx,L 75-88 @ Atlanta Dream
2013,2013-08-20,Phoenix Mercury,89,Tulsa Shock,86,0,3.0,-3.0,1,0,1394,3847,L,W,L 86-89 vs. Phoenix Mercury,W 89-86 @ Tulsa Shock
2013,2013-08-21,San Antonio Silver Stars,63,Indiana Fever,80,0,-17.0,17.0,0,1,1395,3848,W,L,W 80-63 vs. San Antonio Silver Stars,L 63-80 @ Indiana Fever
2013,2013-08-22,Minnesota Lynx,91,Connecticut Sun,77,0,14.0,-14.0,1,0,1396,3849,L,W,L 77-91 vs. Minnesota Lynx,W 91-77 @ Connecticut Sun
2013,2013-08-23,Atlanta Dream,64,Washington Mystics,74,0,-10.0,10.0,0,1,1397,3850,W,L,W 74-64 vs. Atlanta Dream,L 64-74 @ Washington Mystics
2013,2013-08-23,Seattle Storm,81,Phoenix Mercury,73,0,8.0,-8.0,1,0,1397,3851,L,W,L 73-81 vs. Seattle Storm,W 81-73 @ Phoenix Mercury
2013,2013-08-23,New York Liberty,64,Chicago Sky,82,0,-18.0,18.0,0,1,1397,3852,W,L,W 82-64 vs. New York Liberty,L 64-82 @ Chicago Sky
2013,2013-08-23,San Antonio Silver Stars,67,Tulsa Shock,73,0,-6.0,6.0,0,1,1397,3853,W,L,W 73-67 vs. San Antonio Silver Stars,L 67-73 @ Tulsa Shock
2013,2013-08-24,Indiana Fever,77,Minnesota Lynx,84,0,-7.0,7.0,0,1,1398,3854,W,L,W 84-77 vs. Indiana Fever,L 77-84 @ Minnesota Lynx
2013,2013-08-24,Chicago Sky,67,Atlanta Dream,56,0,11.0,-11.0,1,0,1398,3855,L,W,L 56-67 vs. Chicago Sky,W 67-56 @ Atlanta Dream
2013,2013-08-25,Seattle Storm,64,San Antonio Silver Stars,70,0,-6.0,6.0,0,1,1399,3856,W,L,W 70-64 vs. Seattle Storm,L 64-70 @ San Antonio Silver Stars
2013,2013-08-25,New York Liberty,74,Connecticut Sun,66,0,8.0,-8.0,1,0,1399,3857,L,W,L 66-74 vs. New York Liberty,W 74-66 @ Connecticut Sun
2013,2013-08-25,Tulsa Shock,88,Los Angeles Sparks,90,0,-2.0,2.0,0,1,1399,3858,W,L,W 90-88 vs. Tulsa Shock,L 88-90 @ Los Angeles Sparks
2013,2013-08-27,Connecticut Sun,78,Los Angeles Sparks,91,0,-13.0,13.0,0,1,1400,3859,W,L,W 91-78 vs. Connecticut Sun,L 78-91 @ Los Angeles Sparks
2013,2013-08-27,Seattle Storm,72,San Antonio Silver Stars,71,0,1.0,-1.0,1,0,1400,3860,L,W,L 71-72 vs. Seattle Storm,W 72-71 @ San Antonio Silver Stars
2013,2013-08-27,Minnesota Lynx,73,New York Liberty,47,0,26.0,-26.0,1,0,1400,3861,L,W,L 47-73 vs. Minnesota Lynx,W 73-47 @ New York Liberty
2013,2013-08-28,Washington Mystics,85,Atlanta Dream,80,0,5.0,-5.0,1,0,1401,3862,L,W,L 80-85 vs. Washington Mystics,W 85-80 @ Atlanta Dream
2013,2013-08-29,Connecticut Sun,65,Seattle Storm,78,0,-13.0,13.0,0,1,1402,3863,W,L,W 78-65 vs. Connecticut Sun,L 65-78 @ Seattle Storm
2013,2013-08-30,Indiana Fever,73,New York Liberty,67,0,6.0,-6.0,1,0,1403,3864,L,W,L 67-73 vs. Indiana Fever,W 73-67 @ New York Liberty
2013,2013-08-30,San Antonio Silver Stars,74,Tulsa Shock,65,0,9.0,-9.0,1,0,1403,3865,L,W,L 65-74 vs. San Antonio Silver Stars,W 74-65 @ Tulsa Shock
2013,2013-08-31,Los Angeles Sparks,80,San Antonio Silver Stars,67,0,13.0,-13.0,1,0,1404,3866,L,W,L 67-80 vs. Los Angeles Sparks,W 80-67 @ San Antonio Silver Stars
2013,2013-08-31,Atlanta Dream,68,Chicago Sky,85,0,-17.0,17.0,0,1,1404,3867,W,L,W 85-68 vs. Atlanta Dream,L 68-85 @ Chicago Sky
2013,2013-08-31,Connecticut Sun,68,Phoenix Mercury,76,0,-8.0,8.0,0,1,1404,3868,W,L,W 76-68 vs. Connecticut Sun,L 68-76 @ Phoenix Mercury
2013,2013-08-31,Seattle Storm,74,Minnesota Lynx,97,0,-23.0,23.0,0,1,1404,3869,W,L,W 97-74 vs. Seattle Storm,L 74-97 @ Minnesota Lynx
2013,2013-09-01,New York Liberty,88,Tulsa Shock,93,0,-5.0,5.0,0,1,1405,3870,W,L,W 93-88 vs. New York Liberty,L 88-93 @ Tulsa Shock
2013,2013-09-02,Los Angeles Sparks,82,Atlanta Dream,92,0,-10.0,10.0,0,1,1406,3871,W,L,W 92-82 vs. Los Angeles Sparks,L 82-92 @ Atlanta Dream
2013,2013-09-04,Los Angeles Sparks,74,Minnesota Lynx,83,0,-9.0,9.0,0,1,1407,3872,W,L,W 83-74 vs. Los Angeles Sparks,L 74-83 @ Minnesota Lynx
2013,2013-09-04,Indiana Fever,80,Atlanta Dream,89,0,-9.0,9.0,0,1,1407,3873,W,L,W 89-80 vs. Indiana Fever,L 80-89 @ Atlanta Dream
2013,2013-09-06,Washington Mystics,70,Connecticut Sun,77,0,-7.0,7.0,0,1,1408,3874,W,L,W 77-70 vs. Washington Mystics,L 70-77 @ Connecticut Sun
2013,2013-09-06,Atlanta Dream,70,New York Liberty,57,0,13.0,-13.0,1,0,1408,3875,L,W,L 57-70 vs. Atlanta Dream,W 70-57 @ New York Liberty
2013,2013-09-06,Los Angeles Sparks,74,Tulsa Shock,70,0,4.0,-4.0,1,0,1408,3876,L,W,L 70-74 vs. Los Angeles Sparks,W 74-70 @ Tulsa Shock
2013,2013-09-06,San Antonio Silver Stars,80,Phoenix Mercury,83,0,-3.0,3.0,0,1,1408,3877,W,L,W 83-80 vs. San Antonio Silver Stars,L 80-83 @ Phoenix Mercury
2013,2013-09-06,Indiana Fever,82,Chicago Sky,77,0,5.0,-5.0,1,0,1408,3878,L,W,L 77-82 vs. Indiana Fever,W 82-77 @ Chicago Sky
2013,2013-09-07,Connecticut Sun,60,Indiana Fever,69,0,-9.0,9.0,0,1,1409,3879,W,L,W 69-60 vs. Connecticut Sun,L 60-69 @ Indiana Fever
2013,2013-09-07,Minnesota Lynx,75,Seattle Storm,60,0,15.0,-15.0,1,0,1409,3880,L,W,L 60-75 vs. Minnesota Lynx,W 75-60 @ Seattle Storm
2013,2013-09-08,Phoenix Mercury,79,Atlanta Dream,71,0,8.0,-8.0,1,0,1410,3881,L,W,L 71-79 vs. Phoenix Mercury,W 79-71 @ Atlanta Dream
2013,2013-09-08,Tulsa Shock,98,San Antonio Silver Stars,65,0,33.0,-33.0,1,0,1410,3882,L,W,L 65-98 vs. Tulsa Shock,W 98-65 @ San Antonio Silver Stars
2013,2013-09-08,Chicago Sky,93,Washington Mystics,79,0,14.0,-14.0,1,0,1410,3883,L,W,L 79-93 vs. Chicago Sky,W 93-79 @ Washington Mystics
2013,2013-09-10,Phoenix Mercury,80,New York Liberty,76,0,4.0,-4.0,1,0,1411,3884,L,W,L 76-80 vs. Phoenix Mercury,W 80-76 @ New York Liberty
2013,2013-09-10,Washington Mystics,69,Indiana Fever,67,0,2.0,-2.0,1,0,1411,3885,L,W,L 67-69 vs. Washington Mystics,W 69-67 @ Indiana Fever
2013,2013-09-10,Minnesota Lynx,73,Seattle Storm,60,0,13.0,-13.0,1,0,1411,3886,L,W,L 60-73 vs. Minnesota Lynx,W 73-60 @ Seattle Storm
2013,2013-09-11,Atlanta Dream,77,Connecticut Sun,78,0,-1.0,1.0,0,1,1412,3887,W,L,W 78-77 vs. Atlanta Dream,L 77-78 @ Connecticut Sun
2013,2013-09-11,Phoenix Mercury,68,Chicago Sky,70,0,-2.0,2.0,0,1,1412,3888,W,L,W 70-68 vs. Phoenix Mercury,L 68-70 @ Chicago Sky
2013,2013-09-12,Minnesota Lynx,84,Los Angeles Sparks,85,0,-1.0,1.0,0,1,1413,3889,W,L,W 85-84 vs. Minnesota Lynx,L 84-85 @ Los Angeles Sparks
2013,2013-09-12,Seattle Storm,76,Tulsa Shock,67,0,9.0,-9.0,1,0,1413,3890,L,W,L 67-76 vs. Seattle Storm,W 76-67 @ Tulsa Shock
2013,2013-09-13,New York Liberty,63,Indiana Fever,66,0,-3.0,3.0,0,1,1414,3891,W,L,W 66-63 vs. New York Liberty,L 63-66 @ Indiana Fever
2013,2013-09-13,Connecticut Sun,56,Washington Mystics,82,0,-26.0,26.0,0,1,1414,3892,W,L,W 82-56 vs. Connecticut Sun,L 56-82 @ Washington Mystics
2013,2013-09-13,San Antonio Silver Stars,61,Phoenix Mercury,82,0,-21.0,21.0,0,1,1414,3893,W,L,W 82-61 vs. San Antonio Silver Stars,L 61-82 @ Phoenix Mercury
2013,2013-09-13,Atlanta Dream,82,Chicago Sky,87,0,-5.0,5.0,0,1,1414,3894,W,L,W 87-82 vs. Atlanta Dream,L 82-87 @ Chicago Sky
2013,2013-09-14,Tulsa Shock,73,Seattle Storm,85,0,-12.0,12.0,0,1,1415,3895,W,L,W 85-73 vs. Tulsa Shock,L 73-85 @ Seattle Storm
2013,2013-09-14,Chicago Sky,66,Minnesota Lynx,79,0,-13.0,13.0,0,1,1415,3896,W,L,W 79-66 vs. Chicago Sky,L 66-79 @ Minnesota Lynx
2013,2013-09-15,Atlanta Dream,68,San Antonio Silver Stars,97,0,-29.0,29.0,0,1,1416,3897,W,L,W 97-68 vs. Atlanta Dream,L 68-97 @ San Antonio Silver Stars
2013,2013-09-15,Phoenix Mercury,55,Los Angeles Sparks,89,0,-34.0,34.0,0,1,1416,3898,W,L,W 89-55 vs. Phoenix Mercury,L 55-89 @ Los Angeles Sparks
2013,2013-09-15,Indiana Fever,80,Connecticut Sun,82,0,-2.0,2.0,0,1,1416,3899,W,L,W 82-80 vs. Indiana Fever,L 80-82 @ Connecticut Sun
2013,2013-09-15,New York Liberty,52,Washington Mystics,70,0,-18.0,18.0,0,1,1416,3900,W,L,W 70-52 vs. New York Liberty,L 52-70 @ Washington Mystics
2013,2013-09-19,Phoenix Mercury,86,Los Angeles Sparks,75,0,11.0,-11.0,1,0,1417,3901,L,W,L 75-86 vs. Phoenix Mercury,W 86-75 @ Los Angeles Sparks
2013,2013-09-19,Washington Mystics,71,Atlanta Dream,56,0,15.0,-15.0,1,0,1417,3902,L,W,L 56-71 vs. Washington Mystics,W 71-56 @ Atlanta Dream
2013,2013-09-20,Seattle Storm,64,Minnesota Lynx,80,0,-16.0,16.0,0,1,1418,3903,W,L,W 80-64 vs. Seattle Storm,L 64-80 @ Minnesota Lynx
2013,2013-09-20,Indiana Fever,85,Chicago Sky,72,0,13.0,-13.0,1,0,1418,3904,L,W,L 72-85 vs. Indiana Fever,W 85-72 @ Chicago Sky
2013,2013-09-21,Los Angeles Sparks,82,Phoenix Mercury,73,0,9.0,-9.0,1,0,1419,3905,L,W,L 73-82 vs. Los Angeles Sparks,W 82-73 @ Phoenix Mercury
2013,2013-09-21,Atlanta Dream,63,Washington Mystics,45,0,18.0,-18.0,1,0,1419,3906,L,W,L 45-63 vs. Atlanta Dream,W 63-45 @ Washington Mystics
2013,2013-09-22,Chicago Sky,57,Indiana Fever,79,0,-22.0,22.0,0,1,1420,3907,W,L,W 79-57 vs. Chicago Sky,L 57-79 @ Indiana Fever
2013,2013-09-22,Minnesota Lynx,58,Seattle Storm,55,0,3.0,-3.0,1,0,1420,3908,L,W,L 55-58 vs. Minnesota Lynx,W 58-55 @ Seattle Storm
2013,2013-09-23,Phoenix Mercury,78,Los Angeles Sparks,77,0,1.0,-1.0,1,0,1421,3909,L,W,L 77-78 vs. Phoenix Mercury,W 78-77 @ Los Angeles Sparks
2013,2013-09-23,Washington Mystics,72,Atlanta Dream,80,0,-8.0,8.0,0,1,1421,3910,W,L,W 80-72 vs. Washington Mystics,L 72-80 @ Atlanta Dream
2013,2013-09-26,Phoenix Mercury,62,Minnesota Lynx,85,0,-23.0,23.0,0,1,1422,3911,W,L,W 85-62 vs. Phoenix Mercury,L 62-85 @ Minnesota Lynx
2013,2013-09-26,Indiana Fever,79,Atlanta Dream,84,0,-5.0,5.0,0,1,1422,3912,W,L,W 84-79 vs. Indiana Fever,L 79-84 @ Atlanta Dream
2013,2013-09-29,Atlanta Dream,67,Indiana Fever,53,0,14.0,-14.0,1,0,1423,3913,L,W,L 53-67 vs. Atlanta Dream,W 67-53 @ Indiana Fever
2013,2013-09-29,Minnesota Lynx,72,Phoenix Mercury,65,0,7.0,-7.0,1,0,1423,3914,L,W,L 65-72 vs. Minnesota Lynx,W 72-65 @ Phoenix Mercury
2013,2013-10-06,Atlanta Dream,59,Minnesota Lynx,84,0,-25.0,25.0,0,1,1424,3915,W,L,W 84-59 vs. Atlanta Dream,L 59-84 @ Minnesota Lynx
2013,2013-10-08,Atlanta Dream,63,Minnesota Lynx,88,0,-25.0,25.0,0,1,1425,3916,W,L,W 88-63 vs. Atlanta Dream,L 63-88 @ Minnesota Lynx
2013,2013-10-10,Minnesota Lynx,86,Atlanta Dream,77,0,9.0,-9.0,1,0,1426,3917,L,W,L 77-86 vs. Minnesota Lynx,W 86-77 @ Atlanta Dream
2014,2014-05-16,Indiana Fever,71,Chicago Sky,74,0,-3.0,3.0,0,1,1427,3918,W,L,W 74-71 vs. Indiana Fever,L 71-74 @ Chicago Sky
2014,2014-05-16,Los Angeles Sparks,80,Seattle Storm,69,0,11.0,-11.0,1,0,1427,3919,L,W,L 69-80 vs. Los Angeles Sparks,W 80-69 @ Seattle Storm
2014,2014-05-16,Minnesota Lynx,89,Washington Mystics,77,0,12.0,-12.0,1,0,1427,3920,L,W,L 77-89 vs. Minnesota Lynx,W 89-77 @ Washington Mystics
2014,2014-05-16,San Antonio Silver Stars,75,Atlanta Dream,79,0,-4.0,4.0,0,1,1427,3921,W,L,W 79-75 vs. San Antonio Silver Stars,L 75-79 @ Atlanta Dream
2014,2014-05-16,New York Liberty,75,Connecticut Sun,54,0,21.0,-21.0,1,0,1427,3922,L,W,L 54-75 vs. New York Liberty,W 75-54 @ Connecticut Sun
2014,2014-05-17,Tulsa Shock,76,San Antonio Silver Stars,80,0,-4.0,4.0,0,1,1428,3923,W,L,W 80-76 vs. Tulsa Shock,L 76-80 @ San Antonio Silver Stars
2014,2014-05-17,Chicago Sky,79,New York Liberty,65,0,14.0,-14.0,1,0,1428,3924,L,W,L 65-79 vs. Chicago Sky,W 79-65 @ New York Liberty
2014,2014-05-17,Seattle Storm,64,Phoenix Mercury,81,0,-17.0,17.0,0,1,1428,3925,W,L,W 81-64 vs. Seattle Storm,L 64-81 @ Phoenix Mercury
2014,2014-05-17,Atlanta Dream,90,Indiana Fever,88,0,2.0,-2.0,1,0,1428,3926,L,W,L 88-90 vs. Atlanta Dream,W 90-88 @ Indiana Fever
2014,2014-05-18,Connecticut Sun,87,Minnesota Lynx,90,0,-3.0,3.0,0,1,1429,3927,W,L,W 90-87 vs. Connecticut Sun,L 87-90 @ Minnesota Lynx
2014,2014-05-18,Phoenix Mercury,74,Los Angeles Sparks,69,0,5.0,-5.0,1,0,1429,3928,L,W,L 69-74 vs. Phoenix Mercury,W 74-69 @ Los Angeles Sparks
2014,2014-05-21,Connecticut Sun,68,Chicago Sky,78,0,-10.0,10.0,0,1,1430,3929,W,L,W 78-68 vs. Connecticut Sun,L 68-78 @ Chicago Sky
2014,2014-05-23,San Antonio Silver Stars,78,Phoenix Mercury,74,0,4.0,-4.0,1,0,1431,3930,L,W,L 74-78 vs. San Antonio Silver Stars,W 78-74 @ Phoenix Mercury
2014,2014-05-23,Minnesota Lynx,94,Tulsa Shock,93,0,1.0,-1.0,1,0,1431,3931,L,W,L 93-94 vs. Minnesota Lynx,W 94-93 @ Tulsa Shock
2014,2014-05-23,Washington Mystics,79,Indiana Fever,63,0,16.0,-16.0,1,0,1431,3932,L,W,L 63-79 vs. Washington Mystics,W 79-63 @ Indiana Fever
2014,2014-05-23,Seattle Storm,59,Connecticut Sun,71,0,-12.0,12.0,0,1,1431,3933,W,L,W 71-59 vs. Seattle Storm,L 59-71 @ Connecticut Sun
2014,2014-05-24,Atlanta Dream,73,Chicago Sky,87,0,-14.0,14.0,0,1,1432,3934,W,L,W 87-73 vs. Atlanta Dream,L 73-87 @ Chicago Sky
2014,2014-05-24,New York Liberty,82,Minnesota Lynx,87,0,-5.0,5.0,0,1,1432,3935,W,L,W 87-82 vs. New York Liberty,L 82-87 @ Minnesota Lynx
2014,2014-05-24,Seattle Storm,73,Washington Mystics,65,0,8.0,-8.0,1,0,1432,3936,L,W,L 65-73 vs. Seattle Storm,W 73-65 @ Washington Mystics
2014,2014-05-25,Indiana Fever,82,Atlanta Dream,77,0,5.0,-5.0,1,0,1433,3937,L,W,L 77-82 vs. Indiana Fever,W 82-77 @ Atlanta Dream
2014,2014-05-25,San Antonio Silver Stars,62,Los Angeles Sparks,83,0,-21.0,21.0,0,1,1433,3938,W,L,W 83-62 vs. San Antonio Silver Stars,L 62-83 @ Los Angeles Sparks
2014,2014-05-26,Minnesota Lynx,75,Chicago Sky,72,0,3.0,-3.0,1,0,1434,3939,L,W,L 72-75 vs. Minnesota Lynx,W 75-72 @ Chicago Sky
2014,2014-05-27,Seattle Storm,64,New York Liberty,70,0,-6.0,6.0,0,1,1435,3940,W,L,W 70-64 vs. Seattle Storm,L 64-70 @ New York Liberty
2014,2014-05-28,Tulsa Shock,79,San Antonio Silver Stars,82,0,-3.0,3.0,0,1,1436,3941,W,L,W 82-79 vs. Tulsa Shock,L 79-82 @ San Antonio Silver Stars
